topic_id,category_id,type,title,instructions,questions,difficulty,points,is_test,id,created_date,updated_date,created_by_id,created_by,is_sample
"696aaa54817ae3f616d697cc","","quiz","Animals Quiz","Vyber správné zvíře","[{""question"":""What animal says 'Woof'?"",""answer"":""Dog"",""options"":[""Cat"",""Dog"",""Bird"",""Fish""],""pairs"":[]},{""question"":""What animal says 'Meow'?"",""answer"":""Cat"",""options"":[""Cat"",""Dog"",""Bird"",""Fish""],""pairs"":[]}]","1","10","","696aae43f0d91f48e8e1e910","2026-01-16T21:31:47.511000","2026-01-16T21:31:47.511000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697cc","","match","Farm Animals","Spoj zvíře s anglickým názvem","[{""question"":null,""answer"":null,""options"":[],""pairs"":[{""left"":""🐴"",""right"":""Horse""},{""left"":""🐷"",""right"":""Pig""},{""left"":""🐮"",""right"":""Cow""},{""left"":""🐑"",""right"":""Sheep""}]}]","1","10","","696aae43f0d91f48e8e1e911","2026-01-16T21:31:47.511000","2026-01-16T21:31:47.511000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697cd","","quiz","Greetings Quiz","Vyber správný pozdrav","[{""question"":""Co řekneš večer?"",""answer"":""Good evening"",""options"":[""Good morning"",""Good afternoon"",""Good evening"",""Good night""],""pairs"":[]},{""question"":""Jak se zeptáš 'Jak se máš?'"",""answer"":""How are you?"",""options"":[""Hello"",""How are you?"",""Thank you"",""Goodbye""],""pairs"":[]}]","1","10","","696aae43f0d91f48e8e1e912","2026-01-16T21:31:47.511000","2026-01-16T21:31:47.511000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697cd","","match","Pozdravy a odpovědi","Spoj pozdrav s odpovědí","[{""question"":null,""answer"":null,""options"":[],""pairs"":[{""left"":""Hello!"",""right"":""Hi!""},{""left"":""How are you?"",""right"":""I'm fine""},{""left"":""Thank you"",""right"":""You're welcome""},{""left"":""Goodbye"",""right"":""Bye""}]}]","1","10","","696aae43f0d91f48e8e1e913","2026-01-16T21:31:47.511000","2026-01-16T21:31:47.511000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697cd","","memory","Greetings Memory","Najdi páry pozdravů","[{""question"":null,""answer"":null,""options"":[],""pairs"":[{""left"":""Dobré odpoledne"",""right"":""Good afternoon""},{""left"":""Dobrý večer"",""right"":""Good evening""},{""left"":""Dobrou noc"",""right"":""Good night""},{""left"":""Prosím"",""right"":""Please""}]}]","1","15","","696aae43f0d91f48e8e1e914","2026-01-16T21:31:47.511000","2026-01-16T21:31:47.511000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c8","","quiz","Vyber správnou slabiku","Jaká slabika patří do slova?","[{""question"":""MA _ _ (MÁMA)"",""answer"":""MA"",""options"":[""MA"",""TA"",""PA"",""LA""],""pairs"":[]},{""question"":""BA _ _ (BÁBA)"",""answer"":""BA"",""options"":[""BA"",""DA"",""PA"",""TA""],""pairs"":[]}]","1","10","","696aae43f0d91f48e8e1e903","2026-01-16T21:31:47.478000","2026-01-16T21:31:47.478000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c8","","match","Spoj slabiky","Vytvoř slova ze slabik","[{""question"":null,""answer"":null,""options"":[],""pairs"":[{""left"":""VO + DA"",""right"":""VODA""},{""left"":""NO + HA"",""right"":""NOHA""},{""left"":""KO + LA"",""right"":""KOLA""},{""left"":""SO + VA"",""right"":""SOVA""}]}]","1","10","","696aae43f0d91f48e8e1e904","2026-01-16T21:31:47.478000","2026-01-16T21:31:47.478000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c8","","memory","Slabikové pexeso","Najdi páry slabik které dávají slovo","[{""question"":null,""answer"":null,""options"":[],""pairs"":[{""left"":""RA + NA"",""right"":""RÁNA""},{""left"":""VA + TA"",""right"":""VATA""},{""left"":""KA + PA"",""right"":""KAPKA""},{""left"":""LO + PA"",""right"":""LOPATA""}]}]","1","15","","696aae43f0d91f48e8e1e905","2026-01-16T21:31:47.478000","2026-01-16T21:31:47.478000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c9","","quiz","Přečti slovo","Co je na obrázku?","[{""question"":""🏠 = ?"",""answer"":""DŮM"",""options"":[""DŮM"",""PES"",""KŮŇ"",""VŮZ""],""pairs"":[]},{""question"":""🌳 = ?"",""answer"":""STROM"",""options"":[""STROM"",""TRÁVA"",""LISTÍ"",""VĚTEV""],""pairs"":[]}]","1","10","","696aae43f0d91f48e8e1e906","2026-01-16T21:31:47.478000","2026-01-16T21:31:47.478000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c9","","fill","Doplň slovo","Napiš správné slovo","[{""question"":""Zvíře, které štěká: _ _ _"",""answer"":""PES"",""options"":[],""pairs"":[]},{""question"":""Pijeme z ní: _ _ _ _"",""answer"":""VODA"",""options"":[],""pairs"":[]},{""question"":""Rostě na louce: _ _ _ _ _"",""answer"":""TRÁVA"",""options"":[],""pairs"":[]}]","1","10","","696aae43f0d91f48e8e1e907","2026-01-16T21:31:47.478000","2026-01-16T21:31:47.478000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c9","","match","Slova a obrázky","Spoj slovo s obrázkem","[{""question"":null,""answer"":null,""options"":[],""pairs"":[{""left"":""AUTO"",""right"":""🚗""},{""left"":""LOĎKA"",""right"":""⛵""},{""left"":""LETADLO"",""right"":""✈️""},{""left"":""KOLO"",""right"":""🚲""}]}]","1","10","","696aae43f0d91f48e8e1e908","2026-01-16T21:31:47.478000","2026-01-16T21:31:47.478000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697ca","","fill","Napiš barvu anglicky","Jak se to řekne anglicky?","[{""question"":""🟠 Oranžová = ?"",""answer"":""Orange"",""options"":[],""pairs"":[]},{""question"":""🟣 Fialová = ?"",""answer"":""Purple"",""options"":[],""pairs"":[]},{""question"":""⚫ Černá = ?"",""answer"":""Black"",""options"":[],""pairs"":[]}]","1","10","","696aae43f0d91f48e8e1e909","2026-01-16T21:31:47.478000","2026-01-16T21:31:47.478000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697ca","","memory","Barevné pexeso","Najdi páry barev","[{""question"":null,""answer"":null,""options"":[],""pairs"":[{""left"":""🟠"",""right"":""Orange""},{""left"":""🟣"",""right"":""Purple""},{""left"":""🟤"",""right"":""Brown""},{""left"":""⚫"",""right"":""Black""}]}]","1","15","","696aae43f0d91f48e8e1e90a","2026-01-16T21:31:47.478000","2026-01-16T21:31:47.478000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697ca","","quiz","Barvy kvíz","Jaká je správná barva?","[{""question"":""What color is the sun? ☀️"",""answer"":""Yellow"",""options"":[""Red"",""Yellow"",""Blue"",""Green""],""pairs"":[]},{""question"":""What color is the sky? ☁️"",""answer"":""Blue"",""options"":[""Red"",""Yellow"",""Blue"",""Green""],""pairs"":[]}]","1","10","","696aae43f0d91f48e8e1e90b","2026-01-16T21:31:47.478000","2026-01-16T21:31:47.478000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c6","","memory","Pexeso s písmeny","Najdi páry velkých a malých písmen","[{""question"":null,""answer"":null,""options"":[],""pairs"":[{""left"":""F"",""right"":""f""},{""left"":""G"",""right"":""g""},{""left"":""H"",""right"":""h""},{""left"":""I"",""right"":""i""}]}]","1","15","","696aae43f0d91f48e8e1e900","2026-01-16T21:31:47.447000","2026-01-16T21:31:47.447000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c7","","quiz","Poznej písmeno N-Ž","Vyber správné písmeno","[{""question"":""Jaké písmeno je ve slově NEBE první?"",""answer"":""N"",""options"":[""M"",""N"",""O"",""P""],""pairs"":[]},{""question"":""Jaké písmeno je ve slově ŽÁBA první?"",""answer"":""Ž"",""options"":[""Z"",""Ž"",""Y"",""X""],""pairs"":[]}]","1","10","","696aae43f0d91f48e8e1e901","2026-01-16T21:31:47.447000","2026-01-16T21:31:47.447000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c7","","match","Velká a malá N-Ž","Spoj velké písmeno s malým","[{""question"":null,""answer"":null,""options"":[],""pairs"":[{""left"":""N"",""right"":""n""},{""left"":""O"",""right"":""o""},{""left"":""P"",""right"":""p""},{""left"":""R"",""right"":""r""},{""left"":""S"",""right"":""s""}]}]","1","10","","696aae43f0d91f48e8e1e902","2026-01-16T21:31:47.447000","2026-01-16T21:31:47.447000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c2","","fill","Doplň číslo","Napiš správné číslo","[{""question"":""🍎 🍎 🍎 🍎 = ?"",""answer"":""4"",""options"":[],""pairs"":[]},{""question"":""⭐ ⭐ ⭐ ⭐ ⭐ ⭐ = ?"",""answer"":""6"",""options"":[],""pairs"":[]},{""question"":""🔵 🔵 🔵 🔵 🔵 🔵 🔵 🔵 = ?"",""answer"":""8"",""options"":[],""pairs"":[]}]","1","10","","696aae43f0d91f48e8e1e8f9","2026-01-16T21:31:47.446000","2026-01-16T21:31:47.446000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c3","","match","Spoj příklady","Spoj příklad s výsledkem","[{""question"":null,""answer"":null,""options"":[],""pairs"":[{""left"":""1 + 2"",""right"":""3""},{""left"":""2 + 2"",""right"":""4""},{""left"":""3 + 3"",""right"":""6""},{""left"":""4 + 4"",""right"":""8""}]}]","1","10","","696aae43f0d91f48e8e1e8fa","2026-01-16T21:31:47.446000","2026-01-16T21:31:47.446000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c3","","memory","Pexeso se sčítáním","Najdi páry příkladů a výsledků","[{""question"":null,""answer"":null,""options"":[],""pairs"":[{""left"":""1 + 1"",""right"":""2""},{""left"":""2 + 3"",""right"":""5""},{""left"":""3 + 4"",""right"":""7""},{""left"":""5 + 5"",""right"":""10""}]}]","1","15","","696aae43f0d91f48e8e1e8fb","2026-01-16T21:31:47.446000","2026-01-16T21:31:47.446000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c4","","quiz","Vyber správný výsledek","Kolik je...","[{""question"":""6 - 2 = ?"",""answer"":""4"",""options"":[""3"",""4"",""5"",""6""],""pairs"":[]},{""question"":""8 - 3 = ?"",""answer"":""5"",""options"":[""4"",""5"",""6"",""7""],""pairs"":[]},{""question"":""10 - 6 = ?"",""answer"":""4"",""options"":[""3"",""4"",""5"",""6""],""pairs"":[]}]","1","10","","696aae43f0d91f48e8e1e8fc","2026-01-16T21:31:47.446000","2026-01-16T21:31:47.446000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c4","","match","Spoj odčítání","Spoj příklad s výsledkem","[{""question"":null,""answer"":null,""options"":[],""pairs"":[{""left"":""5 - 1"",""right"":""4""},{""left"":""6 - 2"",""right"":""4""},{""left"":""7 - 3"",""right"":""4""},{""left"":""8 - 4"",""right"":""4""}]}]","1","10","","696aae43f0d91f48e8e1e8fd","2026-01-16T21:31:47.446000","2026-01-16T21:31:47.446000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c5","","fill","Napiš větší číslo","Které číslo je větší?","[{""question"":""Větší: 3 nebo 7? Napiš větší:"",""answer"":""7"",""options"":[],""pairs"":[]},{""question"":""Větší: 5 nebo 2? Napiš větší:"",""answer"":""5"",""options"":[],""pairs"":[]},{""question"":""Větší: 9 nebo 4? Napiš větší:"",""answer"":""9"",""options"":[],""pairs"":[]}]","1","10","","696aae43f0d91f48e8e1e8fe","2026-01-16T21:31:47.446000","2026-01-16T21:31:47.446000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c6","","fill","Doplň písmeno","Jaké písmeno chybí?","[{""question"":""A, B, ?, D"",""answer"":""C"",""options"":[],""pairs"":[]},{""question"":""E, F, ?, H"",""answer"":""G"",""options"":[],""pairs"":[]},{""question"":""J, K, ?, M"",""answer"":""L"",""options"":[],""pairs"":[]}]","1","10","","696aae43f0d91f48e8e1e8ff","2026-01-16T21:31:47.446000","2026-01-16T21:31:47.446000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697ca","","match","Barvy anglicky","Spoj barvu s anglickým názvem","[{""question"":null,""answer"":null,""options"":[],""pairs"":[{""left"":""🔴 Červená"",""right"":""Red""},{""left"":""🟢 Zelená"",""right"":""Green""},{""left"":""🟡 Žlutá"",""right"":""Yellow""},{""left"":""🔵 Modrá"",""right"":""Blue""}]}]","1","10","","696aaa80817ae3f616d697da","2026-01-16T21:15:44.650000","2026-01-16T21:15:44.650000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697ca","","quiz","Jak se řekne...?","Vyber správný překlad","[{""question"":""Jak se anglicky řekne Červená?"",""answer"":""Red"",""options"":[""Red"",""Blue"",""Green"",""Yellow""],""pairs"":[]},{""question"":""Jak se anglicky řekne Modrá?"",""answer"":""Blue"",""options"":[""Red"",""Blue"",""Green"",""Yellow""],""pairs"":[]},{""question"":""Jak se anglicky řekne Zelená?"",""answer"":""Green"",""options"":[""Red"",""Blue"",""Green"",""Yellow""],""pairs"":[]}]","1","10","","696aaa80817ae3f616d697db","2026-01-16T21:15:44.650000","2026-01-16T21:15:44.650000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697cb","","match","Čísla anglicky","Spoj číslo s anglickým názvem","[{""question"":null,""answer"":null,""options"":[],""pairs"":[{""left"":""1"",""right"":""One""},{""left"":""2"",""right"":""Two""},{""left"":""3"",""right"":""Three""},{""left"":""4"",""right"":""Four""},{""left"":""5"",""right"":""Five""}]}]","1","10","","696aaa80817ae3f616d697dc","2026-01-16T21:15:44.650000","2026-01-16T21:15:44.650000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697cc","","memory","Zvířátka anglicky","Najdi páry zvířátek a jejich anglických názvů","[{""question"":null,""answer"":null,""options"":[],""pairs"":[{""left"":""🐶"",""right"":""Dog""},{""left"":""🐱"",""right"":""Cat""},{""left"":""🐦"",""right"":""Bird""},{""left"":""🐟"",""right"":""Fish""}]}]","1","15","","696aaa80817ae3f616d697dd","2026-01-16T21:15:44.650000","2026-01-16T21:15:44.650000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697cd","","fill","Doplň pozdrav","Napiš anglický pozdrav","[{""question"":""Ahoj = ?"",""answer"":""Hello"",""options"":[],""pairs"":[]},{""question"":""Dobré ráno = Good ?"",""answer"":""Morning"",""options"":[],""pairs"":[]},{""question"":""Na shledanou = ?"",""answer"":""Goodbye"",""options"":[],""pairs"":[]}]","1","10","","696aaa80817ae3f616d697de","2026-01-16T21:15:44.650000","2026-01-16T21:15:44.650000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c6","","quiz","Poznej písmeno","Vyber správné písmeno","[{""question"":""Které písmeno je první v abecedě?"",""answer"":""A"",""options"":[""A"",""B"",""C"",""D""],""pairs"":[]},{""question"":""Jaké písmeno je ve slově MAMA na začátku?"",""answer"":""M"",""options"":[""A"",""M"",""N"",""L""],""pairs"":[]},{""question"":""Které písmeno následuje po B?"",""answer"":""C"",""options"":[""A"",""C"",""D"",""E""],""pairs"":[]}]","1","10","","696aaa80817ae3f616d697d6","2026-01-16T21:15:44.623000","2026-01-16T21:15:44.623000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c6","","match","Velká a malá písmena","Spoj velké písmeno s malým","[{""question"":null,""answer"":null,""options"":[],""pairs"":[{""left"":""A"",""right"":""a""},{""left"":""B"",""right"":""b""},{""left"":""C"",""right"":""c""},{""left"":""D"",""right"":""d""},{""left"":""E"",""right"":""e""}]}]","1","10","","696aaa80817ae3f616d697d7","2026-01-16T21:15:44.623000","2026-01-16T21:15:44.623000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c8","","fill","Doplň slabiku","Doplň chybějící slabiku","[{""question"":""MA + MA = ?"",""answer"":""MAMA"",""options"":[],""pairs"":[]},{""question"":""TA + TA = ?"",""answer"":""TATA"",""options"":[],""pairs"":[]},{""question"":""LE + GO = ?"",""answer"":""LEGO"",""options"":[],""pairs"":[]},{""question"":""AU + TO = ?"",""answer"":""AUTO"",""options"":[],""pairs"":[]}]","1","10","","696aaa80817ae3f616d697d8","2026-01-16T21:15:44.623000","2026-01-16T21:15:44.623000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c9","","memory","Slovní pexeso","Najdi páry slov a obrázků","[{""question"":null,""answer"":null,""options"":[],""pairs"":[{""left"":""PES"",""right"":""🐶""},{""left"":""KOČKA"",""right"":""🐱""},{""left"":""DŮM"",""right"":""🏠""},{""left"":""STROM"",""right"":""🌳""}]}]","1","15","","696aaa80817ae3f616d697d9","2026-01-16T21:15:44.623000","2026-01-16T21:15:44.623000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c2","","quiz","Poznej číslo","Vyber správné číslo podle obrázku","[{""question"":""Kolik je jableček? 🍎🍎🍎"",""answer"":""3"",""options"":[""2"",""3"",""4"",""5""],""pairs"":[]},{""question"":""Kolik je hvězdiček? ⭐⭐⭐⭐⭐"",""answer"":""5"",""options"":[""4"",""5"",""6"",""7""],""pairs"":[]},{""question"":""Kolik je srdíček? ❤️❤️❤️❤️❤️❤️❤️"",""answer"":""7"",""options"":[""6"",""7"",""8"",""9""],""pairs"":[]},{""question"":""Kolik je kuliček? 🔵🔵"",""answer"":""2"",""options"":[""1"",""2"",""3"",""4""],""pairs"":[]}]","1","10","","696aaa80817ae3f616d697cf","2026-01-16T21:15:44.606000","2026-01-16T21:15:44.606000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c2","","match","Spoj čísla a množství","Spoj číslo se správným počtem","[{""question"":null,""answer"":null,""options"":[],""pairs"":[{""left"":""1"",""right"":""🍎""},{""left"":""2"",""right"":""🍎🍎""},{""left"":""3"",""right"":""🍎🍎🍎""},{""left"":""4"",""right"":""🍎🍎🍎🍎""}]}]","1","10","","696aaa80817ae3f616d697d0","2026-01-16T21:15:44.606000","2026-01-16T21:15:44.606000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c2","","memory","Číselné pexeso","Najdi páry čísel a jejich množství","[{""question"":null,""answer"":null,""options"":[],""pairs"":[{""left"":""2"",""right"":""⭐⭐""},{""left"":""3"",""right"":""⭐⭐⭐""},{""left"":""4"",""right"":""⭐⭐⭐⭐""},{""left"":""5"",""right"":""⭐⭐⭐⭐⭐""}]}]","1","15","","696aaa80817ae3f616d697d1","2026-01-16T21:15:44.606000","2026-01-16T21:15:44.606000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c3","","fill","Sčítání příkladů","Napiš výsledek příkladu","[{""question"":""1 + 1 = ?"",""answer"":""2"",""options"":[],""pairs"":[]},{""question"":""2 + 1 = ?"",""answer"":""3"",""options"":[],""pairs"":[]},{""question"":""3 + 2 = ?"",""answer"":""5"",""options"":[],""pairs"":[]},{""question"":""4 + 3 = ?"",""answer"":""7"",""options"":[],""pairs"":[]},{""question"":""5 + 4 = ?"",""answer"":""9"",""options"":[],""pairs"":[]}]","1","10","","696aaa80817ae3f616d697d2","2026-01-16T21:15:44.606000","2026-01-16T21:15:44.606000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c3","","quiz","Vyber výsledek","Vyber správný výsledek sčítání","[{""question"":""2 + 3 = ?"",""answer"":""5"",""options"":[""4"",""5"",""6"",""7""],""pairs"":[]},{""question"":""4 + 2 = ?"",""answer"":""6"",""options"":[""5"",""6"",""7"",""8""],""pairs"":[]},{""question"":""1 + 5 = ?"",""answer"":""6"",""options"":[""4"",""5"",""6"",""7""],""pairs"":[]},{""question"":""3 + 3 = ?"",""answer"":""6"",""options"":[""5"",""6"",""7"",""8""],""pairs"":[]}]","1","10","","696aaa80817ae3f616d697d3","2026-01-16T21:15:44.606000","2026-01-16T21:15:44.606000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c4","","fill","Odčítání příkladů","Napiš výsledek příkladu","[{""question"":""3 - 1 = ?"",""answer"":""2"",""options"":[],""pairs"":[]},{""question"":""5 - 2 = ?"",""answer"":""3"",""options"":[],""pairs"":[]},{""question"":""7 - 3 = ?"",""answer"":""4"",""options"":[],""pairs"":[]},{""question"":""9 - 4 = ?"",""answer"":""5"",""options"":[],""pairs"":[]},{""question"":""10 - 5 = ?"",""answer"":""5"",""options"":[],""pairs"":[]}]","1","10","","696aaa80817ae3f616d697d4","2026-01-16T21:15:44.606000","2026-01-16T21:15:44.606000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
"696aaa54817ae3f616d697c5","","quiz","Které je větší?","Vyber větší číslo","[{""question"":""Které číslo je větší?"",""answer"":""5"",""options"":[""3"",""5""],""pairs"":[]},{""question"":""Které číslo je větší?"",""answer"":""8"",""options"":[""8"",""4""],""pairs"":[]},{""question"":""Které číslo je větší?"",""answer"":""9"",""options"":[""7"",""9""],""pairs"":[]},{""question"":""Které číslo je větší?"",""answer"":""6"",""options"":[""2"",""6""],""pairs"":[]}]","1","10","","696aaa80817ae3f616d697d5","2026-01-16T21:15:44.606000","2026-01-16T21:15:44.606000","696aa9031255ba6e2495e926","f.masek68@gmail.com","false"
